model_version,variation_id,vcv_accession,gene,old_classification,actual_later_classification,actual_outcome,predicted_class,pathogenic_probability,score_or_probability,correct,analysis_bucket,confidence,key_features,match_confidence,warning_flags,suspected_error_category,manual_review_status,notes,leakage_audit_status,source
V7,1393917,not recorded,COL5A1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3217166179271983,0.3217166179271983,false,low-confidence,0.6782833820728017,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2418786,not recorded,NPC1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1412784,not recorded,TPM3,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.6230175339512716,0.6230175339512716,true,low-confidence,0.6230175339512716,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1710149,not recorded,ZMYM3,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.18760801934618074,0.18760801934618074,false,wrong high-confidence,0.8123919806538192,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1769475,not recorded,POT1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34908109336650994,0.34908109336650994,false,low-confidence,0.6509189066334901,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1487122,not recorded,CACNA1E,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4442978228659409,0.4442978228659409,false,low-confidence,0.5557021771340591,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1977377,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0038549423389642487,0.0038549423389642487,true,correct high-confidence,0.9961450576610358,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2182958,not recorded,NEB,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2539510,not recorded,HERC1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4833809111570796,0.4833809111570796,false,low-confidence,0.5166190888429204,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2429159,not recorded,ATM,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.13323695037824695,0.13323695037824695,true,correct high-confidence,0.8667630496217531,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1362783,not recorded,PIEZO2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.011273738157448702,0.011273738157448702,true,correct high-confidence,0.9887262618425513,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1904682,not recorded,LRP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08353749337592022,0.08353749337592022,true,correct high-confidence,0.9164625066240798,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2634155,not recorded,PLXNA1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4833809111570796,0.4833809111570796,false,low-confidence,0.5166190888429204,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2147385,not recorded,NOTCH3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1374531,not recorded,TRPM1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.010553374600922375,0.010553374600922375,true,correct high-confidence,0.9894466253990776,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2037350,not recorded,KAT6B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.23018714521261868,0.23018714521261868,true,low-confidence,0.7698128547873813,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2089431,not recorded,SBF1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10062135471730758,0.10062135471730758,true,correct high-confidence,0.8993786452826924,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2573582,not recorded,LDLRAP1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.2075929134805612,0.2075929134805612,true,low-confidence,0.7924070865194388,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1358321,not recorded,UNC80,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1519048,not recorded,SMARCD2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11692038309912584,0.11692038309912584,true,correct high-confidence,0.8830796169008741,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2114511,not recorded,PCLO,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.018306340417518028,0.018306340417518028,true,correct high-confidence,0.981693659582482,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2165942,not recorded,MTO1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06480521240405537,0.06480521240405537,true,correct high-confidence,0.9351947875959447,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1486187,not recorded,ERCC3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10135667041595701,0.10135667041595701,true,correct high-confidence,0.898643329584043,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1372206,not recorded,ADGRV1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.39844500476543826,0.39844500476543826,false,low-confidence,0.6015549952345618,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2161303,not recorded,CACNA1E,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11345999625094376,0.11345999625094376,true,correct high-confidence,0.8865400037490563,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1397357,not recorded,CARS2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1419035,not recorded,CLCN7,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2421715,not recorded,NR2E3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004021627514129141,0.004021627514129141,true,correct high-confidence,0.9959783724858708,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2022196,not recorded,ALPK1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06648408312570443,0.06648408312570443,true,correct high-confidence,0.9335159168742956,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1343384,not recorded,SEPHS1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.31383375154496645,0.31383375154496645,true,low-confidence,0.6861662484550335,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2156060,not recorded,NEB,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07198124403156887,0.07198124403156887,true,correct high-confidence,0.9280187559684311,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1466565,not recorded,COL1A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08638216928799206,0.08638216928799206,true,correct high-confidence,0.913617830712008,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2124440,not recorded,WRN,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.05728767455256806,0.05728767455256806,true,correct high-confidence,0.9427123254474319,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1506256,not recorded,ABCA4,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.4442978228659409,0.4442978228659409,true,low-confidence,0.5557021771340591,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1437552,not recorded,PHGDH,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2441525,not recorded,FLT4,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.31383375154496645,0.31383375154496645,true,low-confidence,0.6861662484550335,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1472570,not recorded,TOR1AIP1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1439226,not recorded,ZBTB20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.19730205775218992,0.19730205775218992,true,correct high-confidence,0.8026979422478101,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1505337,not recorded,TRIOBP,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11829649156874039,0.11829649156874039,true,correct high-confidence,0.8817035084312597,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2428411,not recorded,TCF20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2201587,not recorded,NOTCH3,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.964997891950658,0.964997891950658,true,correct high-confidence,0.964997891950658,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2057023,not recorded,TBX20,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9643707634043326,0.9643707634043326,true,correct high-confidence,0.9643707634043326,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2003882,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0039024942907751495,0.0039024942907751495,true,correct high-confidence,0.9960975057092248,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1984920,not recorded,SLC1A2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1432739,not recorded,ZSWIM6,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.31383375154496645,0.31383375154496645,false,low-confidence,0.6861662484550335,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1479345,not recorded,ADAMTS2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2068481,not recorded,MTHFR,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.1621003428382758,0.1621003428382758,true,correct high-confidence,0.8378996571617242,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1494468,not recorded,SGCA,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,true,low-confidence,0.6575796621673212,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1745085,not recorded,PMS2,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,true,low-confidence,0.655505932418813,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1496790,not recorded,RAI1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1941570,not recorded,BEST1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.06648408312570443,0.06648408312570443,false,wrong high-confidence,0.9335159168742956,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1972051,not recorded,BPTF,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2420721,not recorded,CYFIP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06729528524566912,0.06729528524566912,true,correct high-confidence,0.9327047147543309,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1484723,not recorded,TRPM4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1434042,not recorded,SLC52A2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2126973,not recorded,ZMYND11,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3678398013925165,0.3678398013925165,false,low-confidence,0.6321601986074835,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1518335,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07874820402632407,0.07874820402632407,true,correct high-confidence,0.9212517959736759,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1487440,not recorded,PALB2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2005237,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9569222503126095,0.9569222503126095,true,correct high-confidence,0.9569222503126095,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2092800,not recorded,CRX,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9572723795621789,0.9572723795621789,true,correct high-confidence,0.9572723795621789,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1401966,not recorded,ANO3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1795355,not recorded,TSC2,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3450485821538383,0.3450485821538383,true,low-confidence,0.6549514178461617,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1400989,not recorded,DNAH1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2107473,not recorded,MOCS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0038549423389642487,0.0038549423389642487,true,correct high-confidence,0.9961450576610358,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1987664,not recorded,SON,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.21331152713226584,0.21331152713226584,true,low-confidence,0.7866884728677341,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1483065,not recorded,WDR1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1449534,not recorded,SCN1B,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9635728212799093,0.9635728212799093,true,correct high-confidence,0.9635728212799093,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2079484,not recorded,KIAA0586,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07816264066690273,0.07816264066690273,true,correct high-confidence,0.9218373593330973,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1381617,not recorded,BICD2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3311123258420362,0.3311123258420362,false,low-confidence,0.6688876741579638,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1346292,not recorded,TMEM67,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07816264066690273,0.07816264066690273,true,correct high-confidence,0.9218373593330973,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1428439,not recorded,KCNK4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.14216636729706705,0.14216636729706705,true,correct high-confidence,0.857833632702933,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1372758,not recorded,ADAR,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07874820402632407,0.07874820402632407,true,correct high-confidence,0.9212517959736759,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1495743,not recorded,POLA1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.39844500476543826,0.39844500476543826,false,low-confidence,0.6015549952345618,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1926018,not recorded,SCN1A,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.319104986627024,0.319104986627024,true,low-confidence,0.680895013372976,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1347033,not recorded,COL2A1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4442978228659409,0.4442978228659409,false,low-confidence,0.5557021771340591,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2147749,not recorded,CACNA1B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004222346803906763,0.004222346803906763,true,correct high-confidence,0.9957776531960932,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1462538,not recorded,LTBP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11829649156874039,0.11829649156874039,true,correct high-confidence,0.8817035084312597,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1965978,not recorded,GARS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003831475403637806,0.003831475403637806,true,correct high-confidence,0.9961685245963622,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1466398,not recorded,MYBPC3,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2120044,not recorded,ENG,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.319104986627024,0.319104986627024,true,low-confidence,0.680895013372976,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1446878,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07377667666265943,0.07377667666265943,true,correct high-confidence,0.9262233233373406,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1918015,not recorded,LTBP4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06492973913197732,0.06492973913197732,true,correct high-confidence,0.9350702608680227,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2036681,not recorded,PHEX,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.022330121530087517,0.022330121530087517,false,wrong high-confidence,0.9776698784699125,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1476203,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9551944722311404,0.9551944722311404,true,correct high-confidence,0.9551944722311404,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1471751,not recorded,COL1A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1401188,not recorded,SKI,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,false,low-confidence,0.6575796621673212,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1401606,not recorded,MICAL1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.09649923818604884,0.09649923818604884,true,correct high-confidence,0.9035007618139511,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2156139,not recorded,WNT10A,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.19960060539017066,0.19960060539017066,false,wrong high-confidence,0.8003993946098293,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1393491,not recorded,DNAH1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2008185,not recorded,ZDHHC9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1357969,not recorded,HSPG2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1984298,not recorded,NEFL,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0030765659769483693,0.0030765659769483693,true,correct high-confidence,0.9969234340230516,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2030739,not recorded,PRKAG2,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.24191741012343843,0.24191741012343843,false,low-confidence,0.7580825898765615,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2139563,not recorded,RAI1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.31383375154496645,0.31383375154496645,false,low-confidence,0.6861662484550335,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2203403,not recorded,SLC22A5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015849397473589898,0.015849397473589898,true,correct high-confidence,0.9841506025264101,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2123281,not recorded,DOCK7,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003831475403637806,0.003831475403637806,true,correct high-confidence,0.9961685245963622,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1409024,not recorded,HNRNPU,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07198124403156887,0.07198124403156887,true,correct high-confidence,0.9280187559684311,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1412648,not recorded,ABL1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.39844500476543826,0.39844500476543826,false,low-confidence,0.6015549952345618,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1499250,not recorded,TSC2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,false,low-confidence,0.655505932418813,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1484342,not recorded,PDGFRA,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2115383,not recorded,PHEX,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.06648408312570443,0.06648408312570443,false,wrong high-confidence,0.9335159168742956,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1439417,not recorded,ADGRV1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1993163,not recorded,COL18A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.005088109102223237,0.005088109102223237,true,correct high-confidence,0.9949118908977768,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1391671,not recorded,RGS9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1358022,not recorded,MFN2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1444763,not recorded,TMEM106B,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.6626279397525584,0.6626279397525584,false,low-confidence,0.6626279397525584,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1525556,not recorded,CHRNA4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1424519,not recorded,PACS2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08216722174561292,0.08216722174561292,true,correct high-confidence,0.9178327782543871,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2201981,not recorded,DMD,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
